odtItemId,odtId,odtOrdenId,odtDescripcion,productoId,codigoInterno,nombre,cantidad,estado,obs
1257,2656,4750,OT #8877 — No hay,961,MK-28,ASIENTO CUNCUNA,1,Pendiente,
1261,2659,4753,OT #8888 — No hay,25,MK-46,CUBOS CON VARIEDAD DE TEXTURA,1,Pendiente,
1262,2659,4753,OT #8888 — No hay,175,MK-22A,ENCASTRE PLANO BLANDO,1,Pendiente,
1263,2659,4753,OT #8888 — No hay,2422,MK-185,SET CUBOS DE TEXTURAS 20x20x20 CMS (6 PIEZAS),1,Pendiente,
1264,2659,4753,OT #8888 — No hay,8117,MK-247,SET DE PAÃ‘UELOS DE COLORES,1,Pendiente,
1265,2660,4754,OT #8889 — No hay,3965,MK-309,SET PISTA SENSORIALES,5,Pendiente,CONVENIO MARCO - SET DE DIEZ CUADROS Y SEIS TEXTURAS QUE SE INSERTAN EN CADA CUADRO. LOS NIÃ‘OS/AS DEBEN CAMINAR DESCALZOS SOBRE LOS CUADROS CON LOS OJOS VENDADOS Y DESCRIBIR LA TEXTURA QUE SIENTEN. PERMITE EL DESARROLLO TÃCTIL Y JUEGO COLECTIVO.CADA MARCO MIDE 47 X 47
1266,2662,4756,OT #8897 — COMPRA AGIL 45 DIAS HABILES,1016,MK-59,VESTIBULADOR ROLLO COLUMPIO,1,Pendiente,CONVENIO MARCO - DESARROLLADO PARA LA INTEGRACIÃ“N SENSORIAL EQUILIBRIO REGULACIÃ“N DEL TONO TRABAJOS CON LA FUERZA DE LA GRAVEDAD ACTIVACIÃ“N DEL CUERPO A LAS REACCIONES ESTABILIDAD DEL LOS PATRONES MOTORES DE TRONCO Y EXTREMIDADES. IMPLEMENTO ESPECIALMENTE ORIENTADO A ROLES ESPECÃFICOS DE TERAPIAS COMPLEJAS. POSEE REVESTIMIENTO INTERIORINCLUYE GRIFASE IMPLEMENTOS PARA FACILITAR EL ANCLAJE DIMENSIONES : 100 X 30 X 120 CM INCLUYE CADENAS Y GRIFAS PARA COLGAR 
1267,2585,4755,OT #8693 — COMPRA AGIL ENTREGA 30 DIAS HABILES,1301,MK-124,RULO PLEGABLE,1,Pendiente,"CONVENIO MARCO - ""IMPLEMENTO PSICOMOTRIZ ORIENTADO A DESARROLLAR EL TRABAJO VESTIBULAR EN UN ENTORNO CERRADO Y SEGURO. DESMONTABLE, PERMITIENDO TRABAJAR CON DOS IMPLEMENTOS A LA VEZ Y QUE SE UNEN ENTRE SÃ CON FIRME VELCRO ENTREGANDO SEGURIDAD AL PROFESIONAL QUE REALICE LAS DIVERSAS ACTIVIDADES. DIMENSIONES:100*70 CM DIAM. TIPO DE MATERIAL:TAPIZ CUEROTEX SOPORTADO LAVABLE E IMPERMEABLE, ANTI FLAMA Y ATOXICA SEGÃšN CERTIFICACIÃ“N. "
1268,2585,4755,OT #8693 — COMPRA AGIL ENTREGA 30 DIAS HABILES,982,MK-32,RULO,1,Pendiente,"CONVENIO MARCO - ESTE RULO PERMITE QUE LOS NIÃ‘OS EXPERIMENTEN GIROS, TRABAJEN LOS CONCEPTOS DENTRO - AFUERA Y AMPLÃEN EL MANEJO DE SU CUERPO EN EL ESPACIO DENTRO DE UN CONTEXTO DE SEGURIDAD. DIÃMETRO: 60 CM EXTERIOR, 40 CM INTERIOR, 75 CM LARGO. MATERIAL: TAPIZ CUEROTEX SOPORTADO LAVABLE E IMPERMEABLE, ANTI FLAMA Y ATÃ“XICA SEGÃšN CERTIFICACIÃ“N."
1272,2664,4764,OT #8904 — No hay,4302,MK-254,SET 12 CINTAS,5,Pendiente,"CONVENIO MARCO - NUESTRAS CINTAS DE SATÃN CON MUÃ‘EQUERA ELÃSTICA SE DESLIZAN EN LAS MUÃ‘ECAS DE LOS NIÃ‘OS, PARA LOGRAR MANTENER SUS MANOS LIBRES PARA BAILAR, APLAUDIR Y MUCHO MÃS! LAS CINTAS SON LAVABLES A MÃQUINA. VIENEN 12 CINTAS INCLUYEN DE 6 COLORES DISTINTOS, Y SON 2 DE CADA COLOR. MEDIDA: 38.6 CM DE LARGO."
1274,2638,4765,OT #8846 — ENTREGA 30 DIAS HABILES,5681,JUEGZHE308_1,SET JARDINERIA 7 PIEZAS,40,Pendiente,"CONVENIO MARCO - KIT COMPLETO DE JARDINERÃA QUE INCLUYE UNA PALA, UN RASTRILLO, UNA ROCIADORA, GUANTES, UN DELANTAL Y MALETÃN PARA ACARREO. ESTIMULA LA EXPLORACIÃ“N, EL JUEGO DE ROLES Y DRAMATIZACIÃ“N. MEDIDAS: 22 X 21 CMS"
1279,2668,4773,OT #8766 — No hay,0,JUEGPLAS00099,ESPEJO CON PASAMANOS,2,Pendiente,
1525,2949,5262,OT #10317 — 1 de color azul elÃ©ctrico 1 color verde del que sale en la piscina 1 morada o lila 1 roja,4666,MK-65,ESPALDERA UN CUERPO,1,Pendiente,
1282,2636,4776,OT #8844 — No hay,1237,MK-36,KIT PSICOMOTRICIDAD ESPACIAL,1,Pendiente,
1286,2632,4799,OT #8838 — ENTREGA 30 DIAS HABILES,5681,JUEGZHE308_1,SET JARDINERIA 7 PIEZAS,9,Pendiente,"CONVENIO MARCO - KIT COMPLETO DE JARDINERÃA QUE INCLUYE UNA PALA, UN RASTRILLO, UNA ROCIADORA, GUANTES, UN DELANTAL Y MALETÃN PARA ACARREO. ESTIMULA LA EXPLORACIÃ“N, EL JUEGO DE ROLES Y DRAMATIZACIÃ“N. MEDIDAS: 22 X 21 CMS"
1289,2717,4793,OT #9025 — No hay,1312,MK-216,BANCA SUECA,1,Pendiente,
1294,2619,4828,OT #8824 — ENTREGA 30 DIAS HABILES,118,MK-12,CIRCUITO,1,Pendiente,CONVENIO MARCO - DIMENSIONES: ESCALA 50X50X25 CM. CUADRADO 50X50X25 CM. RAMPA 50X50X25 CM.
1295,2697,4830,OT #8999 — ENTREGA FECHA MAXIMA 30-03-2022,3412,MK-251,CUBO DIDÃCTICO DE CIERRES ,1,Pendiente,
1297,2696,4832,OT #8996 — No hay,118,MK-12,CIRCUITO,1,Pendiente,CONVENIO MARCO - DIMENSIONES: ESCALA 50X50X25 CM. CUADRADO 50X50X25 CM. RAMPA 50X50X25 CM.
1298,2696,4832,OT #8996 — No hay,111,MK-08,SET FIGURAS GEOMETRICAS,1,Pendiente,CONVENIO MARCO - DIMENSIONES: 10 PIEZAS. - 1 RAMPA 40X40X20 CM. - 2 CUADRADOS 40X40X20 CM. - 4 CUBOS 20X20 CM. - 2 CILINDROS 40X20 CM. - 1 RECTÃNGULO 40X20X10 CM.
1299,2616,4833,OT #8818 — No hay,2976,MK-205,OLA DE GATEO 50 x 50 x 18 CMS,1,Pendiente,OLA DE COLOR ROJO Y BORDES DE COLOR AZUL
1300,2715,4834,OT #9023 — No hay,6913,MK-426,TÃšNEL BASE PARA CILINDRO 60X40X20 CMS,1,Pendiente,
1302,2615,4836,OT #8810 — No hay,1323,MK-20D,CILINDRO 40x20 CM,1,Pendiente,URGENTE.. PARA ENTREGA EL VIERNES 04/10/2019
1306,2678,4882,OT #8920 — COMPRA AGIL - ENTREGA 45 DIAS HABILES,5681,JUEGZHE308_1,SET JARDINERIA 7 PIEZAS,8,Pendiente,"CONVENIO MARCO - KIT COMPLETO DE JARDINERÃA QUE INCLUYE UNA PALA, UN RASTRILLO, UNA ROCIADORA, GUANTES, UN DELANTAL Y MALETÃN PARA ACARREO. ESTIMULA LA EXPLORACIÃ“N, EL JUEGO DE ROLES Y DRAMATIZACIÃ“N. MEDIDAS: 22 X 21 CMS."
1307,2691,4846,OT #8979 — No hay,912,MK-72,CENTRO DE ESTIMULACION DE GATEO,1,Pendiente,CONVENIO MARCO
1526,2946,5265,OT #10314 — ENTREGA 10 DIAS HABILES,119,MK-13,CENTRO DE PSICOMOTRICIDAD CALA,1,Pendiente,
1711,3159,5551,OT #10816 — No hay,85,MK-57,BLOQUES DE CONSTRUCCION DADOS GIGANTES,1,Pendiente,
1314,2608,4856,OT #8793 — No hay,1321,MK-20C,CILINDRO 60x30 CMS,1,Pendiente,
1315,2608,4856,OT #8793 — No hay,4433,MK-266,ESCALA TRIPLE 60x60x30 CMS,1,Pendiente,
1318,2685,4862,OT #8962 — No hay,116,MK-10,CENTRO DE ESTIMULACION MOTRIZ,1,Pendiente,
1319,2685,4862,OT #8962 — No hay,119,MK-13,CENTRO DE PSICOMOTRICIDAD CALA,1,Pendiente,
1320,2685,4862,OT #8962 — No hay,992,MK-35,KIT CABALLETE,1,Pendiente,
1321,2685,4862,OT #8962 — No hay,2946,MK-210,SET DE 3 CILINDROS,2,Pendiente,
1322,2685,4862,OT #8962 — No hay,2962,MK-191,TOBOGAN 95x93x50 CMS,1,Pendiente,
1324,2606,4865,OT #8789 — No hay,3388,MK-221,PISCINA SENSORIAL CUADRADA PARA LACTANTES 100x100x30 CMS,1,Pendiente,
1325,2606,4865,OT #8789 — No hay,1002,MK-41,POUF PERA CALA,1,Pendiente,COLOR AZUL
1326,2606,4865,OT #8789 — No hay,912,MK-72,CENTRO DE ESTIMULACION DE GATEO,1,Pendiente,
1328,2710,4883,OT #9014 — FECHA MAXIMA DE ENTREGA 30-03-2022,1023,MK-61,VESTIBULADOR FLEXOR,1,Pendiente,BASE  REDONDA COLOR  VERDE OSUCURO   Y BASTON ROJO
1332,2724,4895,OT #9076 — COMPRA AGIL ENTREGA 35 DIAS HABILES,1023,MK-61,VESTIBULADOR FLEXOR,2,Pendiente,CONVENIO MARCO - RECONOCER NOCIONES ESPACIALES SUBIR BAJAR. DIMENSIONES: 60 CM DIÃMETRO BASE 65 CM ALTO. INCLUYE CADENAS Y GRIFAS PARA COLGAR. MATERIAL: TAPIZ CUEROTEX SOPORTADO LAVABLE E IMPERMEABLE ANTIFLAMA Y ATOXICA SEGÃšN CERTIFICACIÃ“N
1335,2708,4896,OT #9013 — ENTRE MAXIMA 30-03-2022,84,MK-85,PISCINA PLEGABLE CON ACCESO EXTERIOR,1,Pendiente,
1336,2708,4896,OT #9013 — ENTRE MAXIMA 30-03-2022,1002,MK-41,POUF PERA CALA,1,Pendiente,
1342,2846,4898,OT #9420 — No hay,1301,MK-124,RULO PLEGABLE,1,Pendiente,"CONVENIO MARCO - ""IMPLEMENTO PSICOMOTRIZ ORIENTADO A DESARROLLAR EL TRABAJO VESTIBULAR EN UN ENTORNO CERRADO Y SEGURO. DESMONTABLE, PERMITIENDO TRABAJAR CON DOS IMPLEMENTOS A LA VEZ Y QUE SE UNEN ENTRE SÃ CON FIRME VELCRO ENTREGANDO SEGURIDAD AL PROFESIONAL QUE REALICE LAS DIVERSAS ACTIVIDADES. DIMENSIONES:100*70 CM DIAM. TIPO DE MATERIAL:TAPIZ CUEROTEX SOPORTADO LAVABLE E IMPERMEABLE, ANTI FLAMA Y ATOXICA SEGÃšN CERTIFICACIÃ“N. """
1583,3070,5346,OT #10578 — FECHA MAXIMA DE ENTREGA 10-02-2023,1398,MK-48_1,PARACAIDAS 365 CMS - 12 MANILLAS,2,Pendiente,
1584,3070,5346,OT #10578 — FECHA MAXIMA DE ENTREGA 10-02-2023,2528,MK-200,PIRAMIDE 95x93x50,1,Pendiente,
1345,2735,4916,OT #9121 — ENTREGA 35 DIAS HABILES,3600,MK-600_A, ESPEJO SIN PASAMANOS 100 X 150 CMS,4,Pendiente,ESPEJO SIN PASAMANOS 100 X 150 CMS
1346,2735,4916,OT #9121 — ENTREGA 35 DIAS HABILES,0,MK-600,ESPEJO CON PASAMANOS,2,Pendiente,
1347,2719,4919,OT #9028 — No hay,4521,MK-274,CUBO MEDIANO 30x30,1,Pendiente,Rojo Amarillo Naranjo Azul Verde  Blanco o gris
1348,2743,4924,OT #9140 — No hay,980,MK-30,CILINDRO CON ANILLOS,1,Pendiente,"CONVENIO MARCO - MÃ“DULOS QUE FAVORECEN LA MOTRICIDAD GRUESA, PERMITE EXPERIMENTAR NOCIONES VARIADAS DEL APRENDIZAJE MOTRIZ Y SENSORIAL. DIMENSIONES: CILINDRO 50 X 20 CM. 3 ANILLOS 40 X 10 CM. MATERIAL: TAPIZ CUEROTEX SOPORTADO LAVABLE E IMPERMEABLE. ANTI FLAMA Y ATÃ“XICO SEGÃšN CERTIFICACIÃ“N. COD MK-30"
1349,2743,4924,OT #9140 — No hay,118,MK-12,CIRCUITO,1,Pendiente,"CM - ESTE CIRCUITO TRABAJA CONCEPTOS ESPECÃFICOS, SUBIR, BAJAR, VOLTEAR. ADEMÃS DESARROLLO PERMITE EL DESARROLLO SENSORIAL. DIMENSIONES: ESCALA 50X50X25 CM. CUADRADO 50X50X25 CM. RAMPA 50X50X25 CM.  "
1353,2743,4924,OT #9140 — No hay,982,MK-32,RULO,1,Pendiente,"CM - ESTE RULO PERMITE QUE LOS NIÃ‘OS EXPERIMENTEN GIROS, TRABAJEN LOS CONCEPTOS DENTRO - AFUERA Y AMPLÃEN EL MANEJO DE SU CUERPO EN EL ESPACIO DENTRO DE UN CONTEXTO DE SEGURIDAD. DIÃMETRO: 60 CM EXTERIOR, 40 CM INTERIOR, 75 CM LARGO. MATERIAL: TAPIZ CUEROTEX SOPORTADO LAVABLE E IMPERMEABLE, ANTI FLAMA Y ATÃ“XICA SEGÃšN CERTIFICACIÃ“N."
1355,2743,4924,OT #9140 — No hay,3965,MK-309,SET PISTA SENSORIALES,1,Pendiente,CM - SET DE DIEZ CUADROS Y SEIS TEXTURAS QUE SE INSERTAN EN CADA CUADRO. LOS NIÃ‘OS/AS DEBEN CAMINAR DESCALZOS SOBRE LOS CUADROS CON LOS OJOS VENDADOS Y DESCRIBIR LA TEXTURA QUE SIENTEN. PERMITE EL DESARROLLO TÃCTIL Y JUEGO COLECTIVO.CADA MARCO MIDE 47 X 47  
1586,3070,5346,OT #10578 — FECHA MAXIMA DE ENTREGA 10-02-2023,2946,MK-210,SET DE 3 CILINDROS,1,Pendiente,
1587,3068,5347,OT #10575 — FECHA MAXIMA DE ENTREGA 10-02-2023--,106,MK-05,JUEGO PSICOMOTRICIDAD AUTOMOVIL,1,Pendiente,
1588,3068,5347,OT #10575 — FECHA MAXIMA DE ENTREGA 10-02-2023--,3971,MK-239,MODULO ESCALADOR MULTIPROPOSITO,1,Pendiente,
1366,2739,4947,OT #9127 — No hay,1023,MK-61,VESTIBULADOR FLEXOR,1,Pendiente,CONVENIO MARCO _ RECONOCER NOCIONES ESPACIALES SUBIR BAJAR. DIMENSIONES: 60 CM DIÃMETRO BASE 65 CM ALTO. INCLUYE CADENAS Y GRIFAS PARA COLGAR. MATERIAL: TAPIZ CUEROTEX SOPORTADO LAVABLE E IMPERMEABLE ANTIFLAMA Y ATOXICA SEGÃšN CERTIFICACIÃ“N
1367,2754,4951,OT #9176 — FECHA DE ENTREGA 15-04-2022,1023,MK-61,VESTIBULADOR FLEXOR,2,Pendiente,CONVENIO MARCO - RECONOCER NOCIONES ESPACIALES SUBIR BAJAR. DIMENSIONES: 60 CM DIÃMETRO BASE 65 CM ALTO. INCLUYE CADENAS Y GRIFAS PARA COLGAR. MATERIAL: TAPIZ CUEROTEX SOPORTADO LAVABLE E IMPERMEABLE ANTIFLAMA Y ATOXICA SEGÃšN CERTIFICACIÃ“N
1369,2754,4951,OT #9176 — FECHA DE ENTREGA 15-04-2022,0,DAS001-B,AROS DE AGILIDAD 50 CM 11 PIEZAS CON BOLSA ,2,Pendiente,VELCROS PARA CONECTAR LOS AROS
1378,2748,4981,OT #9157 — COMPRA AGIL. ENTREGA 35 DIAS HABILES -,4910,MK-290,DADO CON PUNTOS 30x30x30 CMS,2,Pendiente,"CONVENIO MARCO - DIVERTIDO DADO CON PUNTOS PARA APRENDER Y JUGAR, 30x30x30 CMS, VARIEDAD DE COLORES"
1380,2760,4982,OT #9191 — No hay,62,MK-02,PISCINA SENSORIAL RECTANGULAR,1,Pendiente,"CONVENIO MARCO - ESPACIO CERRADO, EN UN ENTORNO SEGURO. TRABAJO MOTRIZ Y DESARROLLO SENSORIAL. CON REVESTIMIENTO INTERIOR EN TODO SU CONTORNO. DIMENSIONES:100 X 190 X 70 CMS."
1386,2788,4992,OT #9272 — No hay,737,MK-190,BOWLING GIGANTE,1,Pendiente,
1390,2767,4998,OT #9219 — No hay,111,MK-08,SET FIGURAS GEOMETRICAS,1,Pendiente,CONVENIO MARCO - SET DE FORMAS GEOMÃ‰TRICAS VARIADAS QUE INCENTIVA LA CONSTRUCCIÃ“N DE FIGURAS. DIMENSIONES: 10 PIEZAS. - 1 RAMPA 40X40X20 CM. - 2 CUADRADOS 40X40X20 CM. - 4 CUBOS 20X20 CM. - 2 CILINDROS 40X20 CM. - 1 RECTÃNGULO 40X20X10 CM.
1392,2790,5002,OT #9278 — No hay,4302,MK-254,SET 12 CINTAS,1,Pendiente,"CONVENIO MARCO - NUESTRAS CINTAS DE SATÃN CON MUÃ‘EQUERA ELÃSTICA SE DESLIZAN EN LAS MUÃ‘ECAS DE LOS NIÃ‘OS, PARA LOGRAR MANTENER SUS MANOS LIBRES PARA BAILAR, APLAUDIR Y MUCHO MÃS! LAS CINTAS SON LAVABLES A MÃQUINA. VIENEN 12 CINTAS INCLUYEN DE 6 COLORES DISTINTOS, Y SON 2 DE CADA COLOR. MEDIDA: 38.6 CM DE LARGO."
1397,2800,5013,OT #9296 — No hay,962,MK-29,CUBO FANTASIA,1,Pendiente,CONVENIO MARCO - DIMENSIONES 35X35X35
1398,2794,5017,OT #9284 — No hay,1023,MK-61,VESTIBULADOR FLEXOR,1,Pendiente,CONVENIO MARCO - RECONOCER NOCIONES ESPACIALES SUBIR BAJAR. DIMENSIONES: 60 CM DIÃMETRO BASE 65 CM ALTO. INCLUYE CADENAS Y GRIFAS PARA COLGAR. MATERIAL: TAPIZ CUEROTEX SOPORTADO LAVABLE E IMPERMEABLE ANTIFLAMA Y ATOXICA SEGÃšN CERTIFICACIÃ“N
1399,2794,5017,OT #9284 — No hay,1016,MK-59,VESTIBULADOR ROLLO COLUMPIO,1,Pendiente,CONVENIO MARCO - DESARROLLADO PARA LA INTEGRACIÃ“N SENSORIAL EQUILIBRIO REGULACIÃ“N DEL TONO TRABAJOS CON LA FUERZA DE LA GRAVEDAD ACTIVACIÃ“N DEL CUERPO A LAS REACCIONES ESTABILIDAD DEL LOS PATRONES MOTORES DE TRONCO Y EXTREMIDADES. IMPLEMENTO ESPECIALMENTE ORIENTADO A ROLES ESPECÃFICOS DE TERAPIAS COMPLEJAS. POSEE REVESTIMIENTO INTERIORINCLUYE GRIFASE IMPLEMENTOS PARA FACILITAR EL ANCLAJE DIMENSIONES : 100 X 30 X 120 CM INCLUYE CADENAS Y GRIFAS PARA COLGAR TIPO DE 
1400,2802,5024,OT #9299 — No hay,4521,MK-274,CUBO MEDIANO 30x30,8,Pendiente,
1402,2802,5024,OT #9299 — No hay,7850,323044432,4 PARES HUELLAS SENSORIALES,2,Pendiente,
1403,2802,5024,OT #9299 — No hay,7967,MK-107B,CIRCUITO PSICOMOTOR 10PZ,2,Pendiente,
1408,2804,5040,OT #9309 — No hay,0,MK-600,ESPEJO CON PASAMANOS,1,Pendiente,
1412,2856,5057,OT #9443 — LICITACION JUNJI PUNTA ARENAS - ENTREGA HASTA EL 28-07-2022,5029,MK-405A,CUÃ‘AS ABDUCTORES,2,Pendiente,
1413,2856,5057,OT #9443 — LICITACION JUNJI PUNTA ARENAS - ENTREGA HASTA EL 28-07-2022,7741,MK-405G,CUÃ‘AS ABDUCTORES,2,Pendiente,
1427,2882,5093,OT #10139 — ENTREGA 15 DIAS,1023,MK-61,VESTIBULADOR FLEXOR,7,Pendiente,CONVENIO MARCO - RECONOCER NOCIONES ESPACIALES SUBIR BAJAR. DIMENSIONES: 60 CM DIÃMETRO BASE 65 CM ALTO. INCLUYE CADENAS Y GRIFAS PARA COLGAR. MATERIAL: TAPIZ CUEROTEX SOPORTADO LAVABLE E IMPERMEABLE ANTIFLAMA Y ATOXICA SEGÃšN CERTIFICACIÃ“N
1438,2885,5116,OT #10146 — TIEMPO ENTREGA 5 DIAS HABILES -,912,MK-72,CENTRO DE ESTIMULACION DE GATEO,1,Pendiente,
1439,2885,5116,OT #10146 — TIEMPO ENTREGA 5 DIAS HABILES -,4349,MK-256,CUBO DE MOVIMIENTOS,2,Pendiente,
1440,2885,5116,OT #10146 — TIEMPO ENTREGA 5 DIAS HABILES -,119,MK-13,CENTRO DE PSICOMOTRICIDAD CALA,1,Pendiente,
1441,2885,5116,OT #10146 — TIEMPO ENTREGA 5 DIAS HABILES -,1027,MK-66,MODULOS ESPALDERAS ,1,Pendiente,
1442,2885,5116,OT #10146 — TIEMPO ENTREGA 5 DIAS HABILES -,1028,MK-67,PLATO EQUILIBRIO ,1,Pendiente,
1443,2885,5116,OT #10146 — TIEMPO ENTREGA 5 DIAS HABILES -,2358,MK-328,ESCALERA TRIANGULAR,2,Pendiente,
1479,3035,5340,OT #10524 — No hay,8112,MK-58E,MUDADOR 40 X 80 X 12,1,Pendiente,
1589,3068,5347,OT #10575 — FECHA MAXIMA DE ENTREGA 10-02-2023--,84,MK-85,PISCINA PLEGABLE CON ACCESO EXTERIOR,1,Pendiente,
1463,2942,5143,OT #10304 — ENTREGA 12 DIAS HABILES -,6226,MK-334,MOCHILA DEPORTIVA BASICA,30,Pendiente,"CONVENIO MARCO - DescripciÃ³n: Mochila con Ã¡ngulos frontales reforzados. Ideales para el senderismo, deportes acuÃ¡ticos, etc. Dimensiones: 40 x 30 cm Materiales: 100% poliÃ©ster impermeable. COLOR AZUL"
1468,2961,5152,OT #10349 — No hay,4910,MK-290,DADO CON PUNTOS 30x30x30 CMS,21,Pendiente,"CONVENIO MARCO - DIVERTIDO DADO CON PUNTOS PARA APRENDER Y JUGAR, 30x30x30 CMS, VARIEDAD DE COLORES"
1471,2941,5159,OT #10303 — No hay,912,MK-72,CENTRO DE ESTIMULACION DE GATEO,1,Pendiente,CONVENIO MARCO 
1472,2875,5161,OT #10123 — ENTREGA 20 DIAS HABILES,0,DAS001-B,AROS DE AGILIDAD 50 CM 11 PIEZAS CON BOLSA ,1,Pendiente,CONVENIO MARCO - 
1474,2940,5164,OT #10299 — No hay,1301,MK-124,RULO PLEGABLE,1,Pendiente,"CONVENIO MARCO - ""IMPLEMENTO PSICOMOTRIZ ORIENTADO A DESARROLLAR EL TRABAJO VESTIBULAR EN UN ENTORNO CERRADO Y SEGURO. DESMONTABLE, PERMITIENDO TRABAJAR CON DOS IMPLEMENTOS A LA VEZ Y QUE SE UNEN ENTRE SÃ CON FIRME VELCRO ENTREGANDO SEGURIDAD AL PROFESIONAL QUE REALICE LAS DIVERSAS ACTIVIDADES. DIMENSIONES:100*70 CM DIAM. TIPO DE MATERIAL:TAPIZ CUEROTEX SOPORTADO LAVABLE E IMPERMEABLE, ANTI FLAMA Y ATOXICA SEGÃšN CERTIFICACIÃ“N. """
1476,2945,5175,OT #10310 — No hay,171,MK-17,KIT CIRCUITO MULTIFUNCIONAL,1,Pendiente,
1477,2945,5175,OT #10310 — No hay,2115,MK-62,MANTA VOLADORA,1,Pendiente,
1480,2964,5187,OT #10339 — TIEMPO ENTREGA 12 DIAS HABILES -,958,MK-26,CENTRO PISCINA CON ACCESO ,1,Pendiente,"CONVENIO MARCO - PERMITE A LOS NIÃ‘OS ESTIMULAR SU MOTRICIDAD GRUESA, DESCUBRIENDO LOS ESPACIOS, RECONOCER COLORES Y CANTIDADES. (NO INCLUYE PELOTAS). DIMENSIONES: 150X150X30 CM 5 PIEZAS. MATERIAL: TAPIZ CUEROTEX SOPORTADO LAVABLE E IMPERMEABLE, ANTIFLAMA Y ATÃ“XICO."
1482,2906,5190,OT #10211 — No hay,118,MK-12,CIRCUITO,1,Pendiente,"CONVENIO MARCO - ESTE CIRCUITO TRABAJA CONCEPTOS ESPECÃFICOS, SUBIR, BAJAR, VOLTEAR. ADEMÃS DESARROLLO PERMITE EL DESARROLLO SENSORIAL. DIMENSIONES: ESCALA 50X50X25 CM. CUADRADO 50X50X25 CM. RAMPA 50X50X25 CM."
1483,2906,5190,OT #10211 — No hay,111,MK-08,SET FIGURAS GEOMETRICAS,1,Pendiente,CONVENIO MARCO - SET DE FORMAS GEOMÃ‰TRICAS VARIADAS QUE INCENTIVA LA CONSTRUCCIÃ“N DE FIGURAS. DIMENSIONES: 10 PIEZAS. - 1 RAMPA 40X40X20 CM. - 2 CUADRADOS 40X40X20 CM. - 4 CUBOS 20X20 CM. - 2 CILINDROS 40X20 CM. - 1 RECTÃNGULO 40X20X10 CM.
1484,2985,5193,OT #10408 — ENTREGA 15 DIAS HABILES -,3213,MK-217,PISCINA SENSORIAL CUADRADA 100x100x40 CMS,1,Pendiente,
1485,2985,5193,OT #10408 — ENTREGA 15 DIAS HABILES -,2358,MK-328,ESCALERA TRIANGULAR,1,Pendiente,
1486,2985,5193,OT #10408 — ENTREGA 15 DIAS HABILES -,4064,MK-307,"MURO ESCALADA 1,2x2.4 MT",1,Pendiente,
1487,2911,5199,OT #10149 — No hay,4277,MK-253,CAMINO CON TEXTURAS ,1,Pendiente,
1490,2884,5184,OT #10125 — No hay,6908,MK-422,PIRÃMIDE RAMPA 60X60X30 CMS,1,Pendiente,
1491,2899,5215,OT #10185 — No hay,1023,MK-61,VESTIBULADOR FLEXOR,1,Pendiente,
1492,2899,5215,OT #10185 — No hay,1019,MK-60,VESTIBULADOR MUDADOR 90x60x10 CMS,1,Pendiente,
1496,3063,5433,OT #10568 — FECHA MAXIMA DE ENTREGA 10-02-2023,165,MK-15,ESCALA TRIPLE 50 x 50 x 25 ,2,Pendiente,CONVENIO MARCO
1501,2960,5229,OT #10348 — No hay,912,MK-72,CENTRO DE ESTIMULACION DE GATEO,1,Pendiente,CONVENIO MARCO 
1503,3008,5234,OT #10473 — No hay,926,MK-81,CIRCUITO  MULTIFUNCIONAL,1,Pendiente,CONVENIO MARCO 
1505,3008,5234,OT #10473 — No hay,912,MK-72,CENTRO DE ESTIMULACION DE GATEO,2,Pendiente,CONVENIO MARCO 
1507,3008,5234,OT #10473 — No hay,4910,MK-290,DADO CON PUNTOS 30x30x30 CMS,2,Pendiente,CONVENIO MARCO 
1508,3008,5234,OT #10473 — No hay,4302,MK-254,SET 12 CINTAS,3,Pendiente,CONVENIO MARCO 
1509,2957,5248,OT #10333 — ENTREGA 15 DIAS CORRIDOS -,3337,MK-255,CUNCUNA CON ESPEJOS 5 CUERPOS,1,Pendiente,
1511,3007,5252,OT #10471 — No hay,912,MK-72,CENTRO DE ESTIMULACION DE GATEO,25,Pendiente,CONVENIO MARCO 
1513,2925,5256,OT #10246 — ENTREGA 15 DIAS HABILES-,912,MK-72,CENTRO DE ESTIMULACION DE GATEO,1,Pendiente,
1514,2925,5256,OT #10246 — ENTREGA 15 DIAS HABILES-,119,MK-13,CENTRO DE PSICOMOTRICIDAD CALA,1,Pendiente,
1515,2925,5256,OT #10246 — ENTREGA 15 DIAS HABILES-,7967,MK-107B,CIRCUITO PSICOMOTOR 10PZ (TEVINIL),1,Pendiente,
1516,2925,5256,OT #10246 — ENTREGA 15 DIAS HABILES-,4433,MK-266,ESCALA TRIPLE 60x60x30 CMS,1,Pendiente,
1517,2925,5256,OT #10246 — ENTREGA 15 DIAS HABILES-,2971,MK-197,GIMNASIO ESTIMULACION SENSORIAL,1,Pendiente,
1518,2925,5256,OT #10246 — ENTREGA 15 DIAS HABILES-,992,MK-35,KIT CABALLETE,1,Pendiente,
1519,2925,5256,OT #10246 — ENTREGA 15 DIAS HABILES-,2528,MK-200,PIRAMIDE 95x93x50,1,Pendiente,
1520,2925,5256,OT #10246 — ENTREGA 15 DIAS HABILES-,2962,MK-191,TOBOGAN 95x93x50 CMS,1,Pendiente,
